SN name,oid,id,ra,dec,Main identifier,z gal,galdim_majaxis,otype,label,description,otypes,zcmb SN,zhelcmb SN,dz,mb,dmb,x1,dx1,color,dcolor,3rdvar,d3rdvar,tmax,dtmax,cov_m_s,cov_m_c,cov_s_c,set,ra SN,dec SN,biascor
"SDSS14279",1392368,"CAIRNS J011357.19+002217.0",18.488290335310005,0.37144069088,"2MASX J01135716+0022171",0.04539,0.24,"GiC","GtowardsCl","Galaxy towards a Cluster of Galaxies","*|G|GiC",0.04428,0.04539,0,17.546294,0.113705,-0.162447,0.047432,0.090515,0.023033,10.513,0.224,54022.045645,0.060993,1.23E-4,4.47E-4,-1.33E-4,2,18.488775,0.371669,-2.38E-4
"SDSS14279",1392368,"ENACS ACO   168  10",18.488290335310005,0.37144069088,"2MASX J01135716+0022171",0.04539,0.24,"GiC","GtowardsCl","Galaxy towards a Cluster of Galaxies","*|G|GiC",0.04428,0.04539,0,17.546294,0.113705,-0.162447,0.047432,0.090515,0.023033,10.513,0.224,54022.045645,0.060993,1.23E-4,4.47E-4,-1.33E-4,2,18.488775,0.371669,-2.38E-4
"SDSS14279",1392368,"Gaia EDR3 2534839159220013824",18.488290335310005,0.37144069088,"2MASX J01135716+0022171",0.04539,0.24,"GiC","GtowardsCl","Galaxy towards a Cluster of Galaxies","*|G|GiC",0.04428,0.04539,0,17.546294,0.113705,-0.162447,0.047432,0.090515,0.023033,10.513,0.224,54022.045645,0.060993,1.23E-4,4.47E-4,-1.33E-4,2,18.488775,0.371669,-2.38E-4
"SDSS14279",1392368,"LEDA   73820",18.488290335310005,0.37144069088,"2MASX J01135716+0022171",0.04539,0.24,"GiC","GtowardsCl","Galaxy towards a Cluster of Galaxies","*|G|GiC",0.04428,0.04539,0,17.546294,0.113705,-0.162447,0.047432,0.090515,0.023033,10.513,0.224,54022.045645,0.060993,1.23E-4,4.47E-4,-1.33E-4,2,18.488775,0.371669,-2.38E-4
"SDSS14279",1392368,"SDSS J011357.18+002217.0",18.488290335310005,0.37144069088,"2MASX J01135716+0022171",0.04539,0.24,"GiC","GtowardsCl","Galaxy towards a Cluster of Galaxies","*|G|GiC",0.04428,0.04539,0,17.546294,0.113705,-0.162447,0.047432,0.090515,0.023033,10.513,0.224,54022.045645,0.060993,1.23E-4,4.47E-4,-1.33E-4,2,18.488775,0.371669,-2.38E-4
"SDSS14279",1392368,"SDSS J011357.18+002217.1",18.488290335310005,0.37144069088,"2MASX J01135716+0022171",0.04539,0.24,"GiC","GtowardsCl","Galaxy towards a Cluster of Galaxies","*|G|GiC",0.04428,0.04539,0,17.546294,0.113705,-0.162447,0.047432,0.090515,0.023033,10.513,0.224,54022.045645,0.060993,1.23E-4,4.47E-4,-1.33E-4,2,18.488775,0.371669,-2.38E-4
"SDSS14279",1392368,"[D80] ACO   168  85",18.488290335310005,0.37144069088,"2MASX J01135716+0022171",0.04539,0.24,"GiC","GtowardsCl","Galaxy towards a Cluster of Galaxies","*|G|GiC",0.04428,0.04539,0,17.546294,0.113705,-0.162447,0.047432,0.090515,0.023033,10.513,0.224,54022.045645,0.060993,1.23E-4,4.47E-4,-1.33E-4,2,18.488775,0.371669,-2.38E-4
"SDSS14279",1392368,"[ZGH93] 0111+0006",18.488290335310005,0.37144069088,"2MASX J01135716+0022171",0.04539,0.24,"GiC","GtowardsCl","Galaxy towards a Cluster of Galaxies","*|G|GiC",0.04428,0.04539,0,17.546294,0.113705,-0.162447,0.047432,0.090515,0.023033,10.513,0.224,54022.045645,0.060993,1.23E-4,4.47E-4,-1.33E-4,2,18.488775,0.371669,-2.38E-4
"sn2005hc",1375010,"2MASX J01564849-0012454",29.202102110070005,-0.21255524760999997,"MCG+00-06-003",0.04591,0.393,"G","Galaxy","Galaxy","*|G",0.04492,0.04589,0,17.322622,0.111373,0.739791,0.025725,-0.028258,0.011882,10.554,0.046,53667.801343,0.034019,-7.0E-6,1.13E-4,-3.9E-5,2,29.199791,-0.21372,-2.54E-4
"sn2005hc",1375010,"Gaia EDR3 2507696683895814528",29.202102110070005,-0.21255524760999997,"MCG+00-06-003",0.04591,0.393,"G","Galaxy","Galaxy","*|G",0.04492,0.04589,0,17.322622,0.111373,0.739791,0.025725,-0.028258,0.011882,10.554,0.046,53667.801343,0.034019,-7.0E-6,1.13E-4,-3.9E-5,2,29.199791,-0.21372,-2.54E-4
"sn2005hc",1375010,"LEDA    7299",29.202102110070005,-0.21255524760999997,"MCG+00-06-003",0.04591,0.393,"G","Galaxy","Galaxy","*|G",0.04492,0.04589,0,17.322622,0.111373,0.739791,0.025725,-0.028258,0.011882,10.554,0.046,53667.801343,0.034019,-7.0E-6,1.13E-4,-3.9E-5,2,29.199791,-0.21372,-2.54E-4
"sn2005hc",1375010,"MCG+00-06-003",29.202102110070005,-0.21255524760999997,"MCG+00-06-003",0.04591,0.393,"G","Galaxy","Galaxy","*|G",0.04492,0.04589,0,17.322622,0.111373,0.739791,0.025725,-0.028258,0.011882,10.554,0.046,53667.801343,0.034019,-7.0E-6,1.13E-4,-3.9E-5,2,29.199791,-0.21372,-2.54E-4
"sn2005hc",1375010,"SDSS J015648.50-001245.2",29.202102110070005,-0.21255524760999997,"MCG+00-06-003",0.04591,0.393,"G","Galaxy","Galaxy","*|G",0.04492,0.04589,0,17.322622,0.111373,0.739791,0.025725,-0.028258,0.011882,10.554,0.046,53667.801343,0.034019,-7.0E-6,1.13E-4,-3.9E-5,2,29.199791,-0.21372,-2.54E-4
"sn2004gu",1991923,"2MASX J12462478+1156577",191.6032708333333,11.949366666666668,"2MFGC 10065",0.04559,0.36,"G","Galaxy","Galaxy","G",0.046856,0.0459,0,17.452691,0.137271,1.333884,0.058312,0.078323,0.019538,10.225,0.159,53362.565547,0.116697,-8.2E-5,2.74E-4,-2.39E-4,3,191.602997,11.948916,-0.014307
"sn2004gu",1991923,"2MFGC 10065",191.6032708333333,11.949366666666668,"2MFGC 10065",0.04559,0.36,"G","Galaxy","Galaxy","G",0.046856,0.0459,0,17.452691,0.137271,1.333884,0.058312,0.078323,0.019538,10.225,0.159,53362.565547,0.116697,-8.2E-5,2.74E-4,-2.39E-4,3,191.602997,11.948916,-0.014307
"sn2004gu",1991923,"FGCA 175A",191.6032708333333,11.949366666666668,"2MFGC 10065",0.04559,0.36,"G","Galaxy","Galaxy","G",0.046856,0.0459,0,17.452691,0.137271,1.333884,0.058312,0.078323,0.019538,10.225,0.159,53362.565547,0.116697,-8.2E-5,2.74E-4,-2.39E-4,3,191.602997,11.948916,-0.014307
"sn2004gu",1991923,"LEDA   92948",191.6032708333333,11.949366666666668,"2MFGC 10065",0.04559,0.36,"G","Galaxy","Galaxy","G",0.046856,0.0459,0,17.452691,0.137271,1.333884,0.058312,0.078323,0.019538,10.225,0.159,53362.565547,0.116697,-8.2E-5,2.74E-4,-2.39E-4,3,191.602997,11.948916,-0.014307
"sn2004gu",1991923,"SDSS J124624.81+115658.4",191.6032708333333,11.949366666666668,"2MFGC 10065",0.04559,0.36,"G","Galaxy","Galaxy","G",0.046856,0.0459,0,17.452691,0.137271,1.333884,0.058312,0.078323,0.019538,10.225,0.159,53362.565547,0.116697,-8.2E-5,2.74E-4,-2.39E-4,3,191.602997,11.948916,-0.014307
"sn1995ac",4057754,"2MASX J22453410-0845026",341.39204692053,-8.750844289109999,"2MFGC 17122",0.0499,0.553,"AGN","AGN","Active Galaxy Nucleus","*|AGN|EmG|G|Rad|rG",0.048984,0.049902,0,17.075749,0.139079,0.749336,0.121246,-0.038395,0.028157,7.892,1.0135,49992.918537,0.133365,5.83E-4,7.18E-4,9.1E-5,3,341.39225,-8.751306,-0.014978
"sn1995ac",4057754,"2MFGC 17122",341.39204692053,-8.750844289109999,"2MFGC 17122",0.0499,0.553,"AGN","AGN","Active Galaxy Nucleus","*|AGN|EmG|G|Rad|rG",0.048984,0.049902,0,17.075749,0.139079,0.749336,0.121246,-0.038395,0.028157,7.892,1.0135,49992.918537,0.133365,5.83E-4,7.18E-4,9.1E-5,3,341.39225,-8.751306,-0.014978
"sn1995ac",4057754,"6dFGS gJ224534.1-084503",341.39204692053,-8.750844289109999,"2MFGC 17122",0.0499,0.553,"AGN","AGN","Active Galaxy Nucleus","*|AGN|EmG|G|Rad|rG",0.048984,0.049902,0,17.075749,0.139079,0.749336,0.121246,-0.038395,0.028157,7.892,1.0135,49992.918537,0.133365,5.83E-4,7.18E-4,9.1E-5,3,341.39225,-8.751306,-0.014978
"sn1995ac",4057754,"Anon 2245-08",341.39204692053,-8.750844289109999,"2MFGC 17122",0.0499,0.553,"AGN","AGN","Active Galaxy Nucleus","*|AGN|EmG|G|Rad|rG",0.048984,0.049902,0,17.075749,0.139079,0.749336,0.121246,-0.038395,0.028157,7.892,1.0135,49992.918537,0.133365,5.83E-4,7.18E-4,9.1E-5,3,341.39225,-8.751306,-0.014978
"sn1995ac",4057754,"Anon J224541-0845",341.39204692053,-8.750844289109999,"2MFGC 17122",0.0499,0.553,"AGN","AGN","Active Galaxy Nucleus","*|AGN|EmG|G|Rad|rG",0.048984,0.049902,0,17.075749,0.139079,0.749336,0.121246,-0.038395,0.028157,7.892,1.0135,49992.918537,0.133365,5.83E-4,7.18E-4,9.1E-5,3,341.39225,-8.751306,-0.014978
"sn1995ac",4057754,"Gaia EDR3 2608673632767809664",341.39204692053,-8.750844289109999,"2MFGC 17122",0.0499,0.553,"AGN","AGN","Active Galaxy Nucleus","*|AGN|EmG|G|Rad|rG",0.048984,0.049902,0,17.075749,0.139079,0.749336,0.121246,-0.038395,0.028157,7.892,1.0135,49992.918537,0.133365,5.83E-4,7.18E-4,9.1E-5,3,341.39225,-8.751306,-0.014978
"sn1995ac",4057754,"LEDA  999654",341.39204692053,-8.750844289109999,"2MFGC 17122",0.0499,0.553,"AGN","AGN","Active Galaxy Nucleus","*|AGN|EmG|G|Rad|rG",0.048984,0.049902,0,17.075749,0.139079,0.749336,0.121246,-0.038395,0.028157,7.892,1.0135,49992.918537,0.133365,5.83E-4,7.18E-4,9.1E-5,3,341.39225,-8.751306,-0.014978
"sn1995ac",4057754,"NVSS J224533-084517",341.39204692053,-8.750844289109999,"2MFGC 17122",0.0499,0.553,"AGN","AGN","Active Galaxy Nucleus","*|AGN|EmG|G|Rad|rG",0.048984,0.049902,0,17.075749,0.139079,0.749336,0.121246,-0.038395,0.028157,7.892,1.0135,49992.918537,0.133365,5.83E-4,7.18E-4,9.1E-5,3,341.39225,-8.751306,-0.014978
"sn1995ac",4057754,"SDSS J224534.07-084502.6",341.39204692053,-8.750844289109999,"2MFGC 17122",0.0499,0.553,"AGN","AGN","Active Galaxy Nucleus","*|AGN|EmG|G|Rad|rG",0.048984,0.049902,0,17.075749,0.139079,0.749336,0.121246,-0.038395,0.028157,7.892,1.0135,49992.918537,0.133365,5.83E-4,7.18E-4,9.1E-5,3,341.39225,-8.751306,-0.014978
"sn1995ac",4057754,"[GMM2009b] NYU-VAGC  447764",341.39204692053,-8.750844289109999,"2MFGC 17122",0.0499,0.553,"AGN","AGN","Active Galaxy Nucleus","*|AGN|EmG|G|Rad|rG",0.048984,0.049902,0,17.075749,0.139079,0.749336,0.121246,-0.038395,0.028157,7.892,1.0135,49992.918537,0.133365,5.83E-4,7.18E-4,9.1E-5,3,341.39225,-8.751306,-0.014978
"sn1995ac",4057754,"[PFL95] J224541-8045.2",341.39204692053,-8.750844289109999,"2MFGC 17122",0.0499,0.553,"AGN","AGN","Active Galaxy Nucleus","*|AGN|EmG|G|Rad|rG",0.048984,0.049902,0,17.075749,0.139079,0.749336,0.121246,-0.038395,0.028157,7.892,1.0135,49992.918537,0.133365,5.83E-4,7.18E-4,9.1E-5,3,341.39225,-8.751306,-0.014978
"sn1995ac",4057754,"[RKS99] SN 1995ac Anon",341.39204692053,-8.750844289109999,"2MFGC 17122",0.0499,0.553,"AGN","AGN","Active Galaxy Nucleus","*|AGN|EmG|G|Rad|rG",0.048984,0.049902,0,17.075749,0.139079,0.749336,0.121246,-0.038395,0.028157,7.892,1.0135,49992.918537,0.133365,5.83E-4,7.18E-4,9.1E-5,3,341.39225,-8.751306,-0.014978
"sn1993ag",4160290,"2MASX J10033546-3527410",150.89766516769,-35.461401166349994,"2MASX J10033546-3527410",0.04909396353126402,0.243,"G","Galaxy","Galaxy","*|G",0.049325,0.049,0,17.841201,0.140167,-0.829836,0.144957,0.059604,0.047162,10.730198,0.280891,49316.726044,0.249152,2.41E-4,0.001262,-0.001275,3,150.89374,-35.46263,-0.015088
"sn1993ag",4160290,"6dFGS gJ100335.5-352741",150.89766516769,-35.461401166349994,"2MASX J10033546-3527410",0.04909396353126402,0.243,"G","Galaxy","Galaxy","*|G",0.049325,0.049,0,17.841201,0.140167,-0.829836,0.144957,0.059604,0.047162,10.730198,0.280891,49316.726044,0.249152,2.41E-4,0.001262,-0.001275,3,150.89374,-35.46263,-0.015088
"sn1993ag",4160290,"Anon 1003-35",150.89766516769,-35.461401166349994,"2MASX J10033546-3527410",0.04909396353126402,0.243,"G","Galaxy","Galaxy","*|G",0.049325,0.049,0,17.841201,0.140167,-0.829836,0.144957,0.059604,0.047162,10.730198,0.280891,49316.726044,0.249152,2.41E-4,0.001262,-0.001275,3,150.89374,-35.46263,-0.015088
"sn1993ag",4160290,"Anon J100335-3527",150.89766516769,-35.461401166349994,"2MASX J10033546-3527410",0.04909396353126402,0.243,"G","Galaxy","Galaxy","*|G",0.049325,0.049,0,17.841201,0.140167,-0.829836,0.144957,0.059604,0.047162,10.730198,0.280891,49316.726044,0.249152,2.41E-4,0.001262,-0.001275,3,150.89374,-35.46263,-0.015088
"sn1993ag",4160290,"Gaia DR2 5434397556714862464",150.89766516769,-35.461401166349994,"2MASX J10033546-3527410",0.04909396353126402,0.243,"G","Galaxy","Galaxy","*|G",0.049325,0.049,0,17.841201,0.140167,-0.829836,0.144957,0.059604,0.047162,10.730198,0.280891,49316.726044,0.249152,2.41E-4,0.001262,-0.001275,3,150.89374,-35.46263,-0.015088
"sn1993ag",4160290,"Gaia EDR3 5434397556714862464",150.89766516769,-35.461401166349994,"2MASX J10033546-3527410",0.04909396353126402,0.243,"G","Galaxy","Galaxy","*|G",0.049325,0.049,0,17.841201,0.140167,-0.829836,0.144957,0.059604,0.047162,10.730198,0.280891,49316.726044,0.249152,2.41E-4,0.001262,-0.001275,3,150.89374,-35.46263,-0.015088
"sn1993ag",4160290,"LEDA  648636",150.89766516769,-35.461401166349994,"2MASX J10033546-3527410",0.04909396353126402,0.243,"G","Galaxy","Galaxy","*|G",0.049325,0.049,0,17.841201,0.140167,-0.829836,0.144957,0.059604,0.047162,10.730198,0.280891,49316.726044,0.249152,2.41E-4,0.001262,-0.001275,3,150.89374,-35.46263,-0.015088
"sn1993ag",4160290,"[HMV93] 100125-3513.1",150.89766516769,-35.461401166349994,"2MASX J10033546-3527410",0.04909396353126402,0.243,"G","Galaxy","Galaxy","*|G",0.049325,0.049,0,17.841201,0.140167,-0.829836,0.144957,0.059604,0.047162,10.730198,0.280891,49316.726044,0.249152,2.41E-4,0.001262,-0.001275,3,150.89374,-35.46263,-0.015088
"sn1990af",3387062,"2MASX J21345926-6244143",323.74725478521,-62.73733497769,"2MASX J21345926-6244143",0.0593,0.267,"G","Galaxy","Galaxy","*|G",0.049519,0.0503,0,17.762489,0.139446,-2.269742,0.112065,-0.048814,0.044286,10.7025,0.280891,48195.57219,0.138372,-2.2E-4,0.001127,-8.0E-4,3,323.747521,-62.737091,-0.015152
"sn1990af",3387062,"6dFGS gJ213459.3-624415",323.74725478521,-62.73733497769,"2MASX J21345926-6244143",0.0593,0.267,"G","Galaxy","Galaxy","*|G",0.049519,0.0503,0,17.762489,0.139446,-2.269742,0.112065,-0.048814,0.044286,10.7025,0.280891,48195.57219,0.138372,-2.2E-4,0.001127,-8.0E-4,3,323.747521,-62.737091,-0.015152
"sn1990af",3387062,"Anon 2135-62",323.74725478521,-62.73733497769,"2MASX J21345926-6244143",0.0593,0.267,"G","Galaxy","Galaxy","*|G",0.049519,0.0503,0,17.762489,0.139446,-2.269742,0.112065,-0.048814,0.044286,10.7025,0.280891,48195.57219,0.138372,-2.2E-4,0.001127,-8.0E-4,3,323.747521,-62.737091,-0.015152
"sn1990af",3387062,"Anon J213458-6244",323.74725478521,-62.73733497769,"2MASX J21345926-6244143",0.0593,0.267,"G","Galaxy","Galaxy","*|G",0.049519,0.0503,0,17.762489,0.139446,-2.269742,0.112065,-0.048814,0.044286,10.7025,0.280891,48195.57219,0.138372,-2.2E-4,0.001127,-8.0E-4,3,323.747521,-62.737091,-0.015152
"sn1990af",3387062,"Gaia DR2 6403648628900243456",323.74725478521,-62.73733497769,"2MASX J21345926-6244143",0.0593,0.267,"G","Galaxy","Galaxy","*|G",0.049519,0.0503,0,17.762489,0.139446,-2.269742,0.112065,-0.048814,0.044286,10.7025,0.280891,48195.57219,0.138372,-2.2E-4,0.001127,-8.0E-4,3,323.747521,-62.737091,-0.015152
"sn1990af",3387062,"Gaia EDR3 6403648633198897664",323.74725478521,-62.73733497769,"2MASX J21345926-6244143",0.0593,0.267,"G","Galaxy","Galaxy","*|G",0.049519,0.0503,0,17.762489,0.139446,-2.269742,0.112065,-0.048814,0.044286,10.7025,0.280891,48195.57219,0.138372,-2.2E-4,0.001127,-8.0E-4,3,323.747521,-62.737091,-0.015152
"sn1990af",3387062,"LEDA  340526",323.74725478521,-62.73733497769,"2MASX J21345926-6244143",0.0593,0.267,"G","Galaxy","Galaxy","*|G",0.049519,0.0503,0,17.762489,0.139446,-2.269742,0.112065,-0.048814,0.044286,10.7025,0.280891,48195.57219,0.138372,-2.2E-4,0.001127,-8.0E-4,3,323.747521,-62.737091,-0.015152
"sn1990af",3387062,"[TPB95] 2131.14-6257.6",323.74725478521,-62.73733497769,"2MASX J21345926-6244143",0.0593,0.267,"G","Galaxy","Galaxy","*|G",0.049519,0.0503,0,17.762489,0.139446,-2.269742,0.112065,-0.048814,0.044286,10.7025,0.280891,48195.57219,0.138372,-2.2E-4,0.001127,-8.0E-4,3,323.747521,-62.737091,-0.015152
"sn1993o",4160285,"2MASX J13310895-3312576",202.78735797481,-33.21598451558,"2MASX J13310895-3312576",0.051,0.41,"GiC","GtowardsCl","Galaxy towards a Cluster of Galaxies","*|G|GiC",0.053126,0.051,0,17.645061,0.139575,-0.706018,0.091601,-0.08094,0.044527,10.05974,0.280891,49134.235937,0.116608,4.78E-4,0.001194,-4.8E-5,3,202.7849,-33.21516,-0.016386
"sn1993o",4160285,"Anon J133107-3312",202.78735797481,-33.21598451558,"2MASX J13310895-3312576",0.051,0.41,"GiC","GtowardsCl","Galaxy towards a Cluster of Galaxies","*|G|GiC",0.053126,0.051,0,17.645061,0.139575,-0.706018,0.091601,-0.08094,0.044527,10.05974,0.280891,49134.235937,0.116608,4.78E-4,0.001194,-4.8E-5,3,202.7849,-33.21516,-0.016386
"sn1993o",4160285,"Gaia EDR3 6168218592117525760",202.78735797481,-33.21598451558,"2MASX J13310895-3312576",0.051,0.41,"GiC","GtowardsCl","Galaxy towards a Cluster of Galaxies","*|G|GiC",0.053126,0.051,0,17.645061,0.139575,-0.706018,0.091601,-0.08094,0.044527,10.05974,0.280891,49134.235937,0.116608,4.78E-4,0.001194,-4.8E-5,3,202.7849,-33.21516,-0.016386
"sn1993o",4160285,"LEDA  679349",202.78735797481,-33.21598451558,"2MASX J13310895-3312576",0.051,0.41,"GiC","GtowardsCl","Galaxy towards a Cluster of Galaxies","*|G|GiC",0.053126,0.051,0,17.645061,0.139575,-0.706018,0.091601,-0.08094,0.044527,10.05974,0.280891,49134.235937,0.116608,4.78E-4,0.001194,-4.8E-5,3,202.7849,-33.21516,-0.016386
"sn1993o",4160285,"WINGS J133108.99-331257.1",202.78735797481,-33.21598451558,"2MASX J13310895-3312576",0.051,0.41,"GiC","GtowardsCl","Galaxy towards a Cluster of Galaxies","*|G|GiC",0.053126,0.051,0,17.645061,0.139575,-0.706018,0.091601,-0.08094,0.044527,10.05974,0.280891,49134.235937,0.116608,4.78E-4,0.001194,-4.8E-5,3,202.7849,-33.21516,-0.016386
"sn1993o",4160285,"[HMA93] 132819-3257.6",202.78735797481,-33.21598451558,"2MASX J13310895-3312576",0.051,0.41,"GiC","GtowardsCl","Galaxy towards a Cluster of Galaxies","*|G|GiC",0.053126,0.051,0,17.645061,0.139575,-0.706018,0.091601,-0.08094,0.044527,10.05974,0.280891,49134.235937,0.116608,4.78E-4,0.001194,-4.8E-5,3,202.7849,-33.21516,-0.016386
"sn1998dx",309589,"2MASX J18110978+4951528",272.79059970435,49.86467067143,"UGC 11149",0.0542241793154116,0.48,"G","Galaxy","Galaxy","*|G|GiC",0.05386,0.054224,0,17.557966,0.140685,-1.597381,0.283786,-0.118312,0.02998,11.314486,0.280891,51071.926846,0.42955,-7.74E-4,8.74E-4,6.98E-4,3,272.799542,49.861306,-0.016649
"sn1998dx",309589,"Gaia EDR3 2123089956042746496",272.79059970435,49.86467067143,"UGC 11149",0.0542241793154116,0.48,"G","Galaxy","Galaxy","*|G|GiC",0.05386,0.054224,0,17.557966,0.140685,-1.597381,0.283786,-0.118312,0.02998,11.314486,0.280891,51071.926846,0.42955,-7.74E-4,8.74E-4,6.98E-4,3,272.799542,49.861306,-0.016649
"sn1998dx",309589,"LEDA   61514",272.79059970435,49.86467067143,"UGC 11149",0.0542241793154116,0.48,"G","Galaxy","Galaxy","*|G|GiC",0.05386,0.054224,0,17.557966,0.140685,-1.597381,0.283786,-0.118312,0.02998,11.314486,0.280891,51071.926846,0.42955,-7.74E-4,8.74E-4,6.98E-4,3,272.799542,49.861306,-0.016649
"sn1998dx",309589,"NFP J181109.8+495153",272.79059970435,49.86467067143,"UGC 11149",0.0542241793154116,0.48,"G","Galaxy","Galaxy","*|G|GiC",0.05386,0.054224,0,17.557966,0.140685,-1.597381,0.283786,-0.118312,0.02998,11.314486,0.280891,51071.926846,0.42955,-7.74E-4,8.74E-4,6.98E-4,3,272.799542,49.861306,-0.016649
"sn1998dx",309589,"UGC 11149",272.79059970435,49.86467067143,"UGC 11149",0.0542241793154116,0.48,"G","Galaxy","Galaxy","*|G|GiC",0.05386,0.054224,0,17.557966,0.140685,-1.597381,0.283786,-0.118312,0.02998,11.314486,0.280891,51071.926846,0.42955,-7.74E-4,8.74E-4,6.98E-4,3,272.799542,49.861306,-0.016649
"sn1999ao",897655,"2MASX J06272658-3550242",96.86082965553,-35.84011440182001,"2MASX J06272658-3550242",0.05554083292559464,0.223,"G","Galaxy","Galaxy","*|G",0.054931,0.0539,0,17.892389,0.143919,0.257979,0.347778,-0.020237,0.03695,10.363095,0.280891,51243.725544,0.743712,-8.24E-4,0.001476,0.001923,3,96.860833,-35.840111,-0.017042
"sn1999ao",897655,"Anon J062726-3550",96.86082965553,-35.84011440182001,"2MASX J06272658-3550242",0.05554083292559464,0.223,"G","Galaxy","Galaxy","*|G",0.054931,0.0539,0,17.892389,0.143919,0.257979,0.347778,-0.020237,0.03695,10.363095,0.280891,51243.725544,0.743712,-8.24E-4,0.001476,0.001923,3,96.860833,-35.840111,-0.017042
"sn1999ao",897655,"Gaia EDR3 5581411401038700544",96.86082965553,-35.84011440182001,"2MASX J06272658-3550242",0.05554083292559464,0.223,"G","Galaxy","Galaxy","*|G",0.054931,0.0539,0,17.892389,0.143919,0.257979,0.347778,-0.020237,0.03695,10.363095,0.280891,51243.725544,0.743712,-8.24E-4,0.001476,0.001923,3,96.860833,-35.840111,-0.017042
"sn1999ao",897655,"LEDA  643983",96.86082965553,-35.84011440182001,"2MASX J06272658-3550242",0.05554083292559464,0.223,"G","Galaxy","Galaxy","*|G",0.054931,0.0539,0,17.892389,0.143919,0.257979,0.347778,-0.020237,0.03695,10.363095,0.280891,51243.725544,0.743712,-8.24E-4,0.001476,0.001923,3,96.860833,-35.840111,-0.017042
"sn1999ao",897655,"[RSG99] J062726.55-355025.1",96.86082965553,-35.84011440182001,"2MASX J06272658-3550242",0.05554083292559464,0.223,"G","Galaxy","Galaxy","*|G",0.054931,0.0539,0,17.892389,0.143919,0.257979,0.347778,-0.020237,0.03695,10.363095,0.280891,51243.725544,0.743712,-8.24E-4,0.001476,0.001923,3,96.860833,-35.840111,-0.017042
"SDSS19968",4161490,"2MASS J01372378-0018420",24.349086205149174,-0.3117127403086111,"2MASX J01372378-0018422",0.05597,0.137,"GiC","GtowardsCl","Galaxy towards a Cluster of Galaxies","*|G|GiC|IR",0.05499,0.05603,0,18.010876,0.112893,-1.889117,0.175788,-0.035121,0.023429,10.408,0.054,54412.677323,0.102792,8.15E-4,4.56E-4,7.9E-5,2,24.348734,-0.311997,-4.84E-4
"SDSS19968",4161490,"2MASX J01372378-0018422",24.349086205149174,-0.3117127403086111,"2MASX J01372378-0018422",0.05597,0.137,"GiC","GtowardsCl","Galaxy towards a Cluster of Galaxies","*|G|GiC|IR",0.05499,0.05603,0,18.010876,0.112893,-1.889117,0.175788,-0.035121,0.023429,10.408,0.054,54412.677323,0.102792,8.15E-4,4.56E-4,7.9E-5,2,24.348734,-0.311997,-4.84E-4
"SDSS19968",4161490,"Anon J013723-0018",24.349086205149174,-0.3117127403086111,"2MASX J01372378-0018422",0.05597,0.137,"GiC","GtowardsCl","Galaxy towards a Cluster of Galaxies","*|G|GiC|IR",0.05499,0.05603,0,18.010876,0.112893,-1.889117,0.175788,-0.035121,0.023429,10.408,0.054,54412.677323,0.102792,8.15E-4,4.56E-4,7.9E-5,2,24.348734,-0.311997,-4.84E-4
"SDSS19968",4161490,"CAIRNS J013723.78-001842.2",24.349086205149174,-0.3117127403086111,"2MASX J01372378-0018422",0.05597,0.137,"GiC","GtowardsCl","Galaxy towards a Cluster of Galaxies","*|G|GiC|IR",0.05499,0.05603,0,18.010876,0.112893,-1.889117,0.175788,-0.035121,0.023429,10.408,0.054,54412.677323,0.102792,8.15E-4,4.56E-4,7.9E-5,2,24.348734,-0.311997,-4.84E-4
"SDSS19968",4161490,"DENIS J013723.7-001841",24.349086205149174,-0.3117127403086111,"2MASX J01372378-0018422",0.05597,0.137,"GiC","GtowardsCl","Galaxy towards a Cluster of Galaxies","*|G|GiC|IR",0.05499,0.05603,0,18.010876,0.112893,-1.889117,0.175788,-0.035121,0.023429,10.408,0.054,54412.677323,0.102792,8.15E-4,4.56E-4,7.9E-5,2,24.348734,-0.311997,-4.84E-4
"SDSS19968",4161490,"Gaia EDR3 2509794139764686592",24.349086205149174,-0.3117127403086111,"2MASX J01372378-0018422",0.05597,0.137,"GiC","GtowardsCl","Galaxy towards a Cluster of Galaxies","*|G|GiC|IR",0.05499,0.05603,0,18.010876,0.112893,-1.889117,0.175788,-0.035121,0.023429,10.408,0.054,54412.677323,0.102792,8.15E-4,4.56E-4,7.9E-5,2,24.348734,-0.311997,-4.84E-4
